panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
082154813_p1094,82,82062_082154813,82062_082154813_r11,1.2203329074848837,43.907842358841904,7.295,7.798,20.7,160.27,0.9206,082154813.jpg,0557_6314,stage2a_spatial,nearest
08215483_p1095,82,82145_08215483,82145_08215483_r7,1.617484063535135,44.065605947912694,21.13,22.263,18.36,223.78,0.9746,08215483.jpg,0589_6331,stage2a_spatial,contains
082154908_p1096,82,82101_082154908,82101_082154908_r4,0.9795864982930652,44.08480770243165,13.862,14.404,15.77,205.52,0.9607,082154908.jpg,0538_6334,stage2a_spatial,contains
082154933_p1097,82,82167_082154933,82167_082154933_r0,1.4318255683163186,43.956390924040264,10.103,10.524,16.26,164.28,0.9729,082154933.jpg,0574_6319,stage2a_spatial,contains
082154938_p1098,82,82179_082154938,82179_082154938_r0,1.6015044688243436,44.167891838590535,10.983,11.571,18.34,207.4,0.9674,082154938.jpg,0588_6342,stage2a_spatial,contains
08215497_p1099,82,82159_08215497,82159_08215497_r2,1.6152387699592496,44.13888572861579,27.142,27.625,10.74,174.63,0.9679,08215497.jpg,0589_6339,stage2a_spatial,contains
08215497_p1100,82,82159_08215497,82159_08215497_r4,1.6150540041187067,44.138798388202886,215.371,216.961,6.94,320.72,0.9814,08215497.jpg,0589_6339,filename_rescue,overlap
082154992_p1101,82,82115_082154992,82115_082154992_r2,1.5708392132265212,43.976316589172136,17.43,18.17,16.41,231.06,0.96,082154992.jpg,0585_6321,stage2a_spatial,contains
082155005_p1102,82,82144_082155005,82144_082155005_r4,1.316422627757062,44.142231660731454,25.248,26.516,17.79,205.68,0.9828,082155005.jpg,0565_6340,stage2a_spatial,contains
082155025_p1103,82,82195_082155025,82195_082155025_r4,1.3019360882651672,44.0814426025544,4.283,4.538,19.28,173.84,0.9616,082155025.jpg,0564_6333,stage2a_spatial,contains
082155107_p1104,82,82178_082155107,82178_082155107_r9,1.1609262747679798,43.83381927388618,2.713,2.715,2.19,146.6,0.8373,082155107.jpg,0552_6306,stage2a_spatial,overlap
082155107_p1105,82,82178_082155107,82178_082155107_r9,1.1609030627091588,43.83379719088853,1.658,1.659,2.19,146.6,0.6481,082155107.jpg,0552_6306,stage2a_spatial,overlap
082155159_p1106,82,82113_082155159,82113_082155159_r0,1.3704200841727379,44.194919493912494,4.231,4.653,24.59,122.06,0.9581,082155159.jpg,0569_6346,stage2a_spatial,contains
08215523_p1107,82,82191_08215523,82191_08215523_r0,1.9061966728658448,44.18211837359165,326.328,336.45,14.09,237.52,0.9622,08215523.jpg,0612_6344,stage2a_spatial,contains
08215523_p1108,82,82191_08215523,82191_08215523_r2,1.9064181432741787,44.182095101498966,130.298,135.368,15.73,238.49,0.9549,08215523.jpg,0612_6344,stage2a_spatial,contains
08215523_p1109,82,82191_08215523,82191_08215523_r11,1.9062855940039287,44.18214040720928,1.745,1.8,14.18,57.78,0.7838,08215523.jpg,0612_6344,stage2a_spatial,contains
08215526_p1110,82,82194_08215526,82194_08215526_r2,1.446117135437993,43.941691223107426,40.318,42.766,19.48,175.46,0.9872,08215526.jpg,0575_6318,stage2a_spatial,contains
082155323_p1111,82,82115_082155323,82115_082155323_r0,1.5704103756002408,43.976533194982515,29.031,30.566,18.23,224.61,0.9698,082155323.jpg,0585_6321,stage2a_spatial,contains
082155400_p1112,82,82087_082155400,82087_082155400_r1,1.276591752806224,44.10937505415722,15.556,17.257,25.65,191.94,0.9816,082155400.jpg,0562_6336,stage2a_spatial,contains
082155401_p1113,82,82088_082155401,82088_082155401_r2,1.9689665231668076,44.14540117896121,12.4,13.263,20.79,184.58,0.9738,082155401.jpg,0617_6340,stage2a_spatial,contains
082155414_p1114,82,82117_082155414,82117_082155414_r1,0.9957089472278824,44.358268678830704,16.869,20.324,33.9,322.26,0.9709,082155414.jpg,0540_6365,stage2a_spatial,contains
082155414_p1115,82,82117_082155414,82117_082155414_r27,0.9957367063140118,44.35825227184467,14.794,16.77,28.1,141.3,0.9659,082155414.jpg,0540_6365,stage2a_spatial,contains
082155456_p1116,82,82033_082155456,82033_082155456_r6,1.0981881871596662,44.04952573427899,11.823,12.735,21.82,225.19,0.9265,082155456.jpg,0547_6330,stage2a_spatial,nearest
0821555_p1117,82,82165_0821555,82165_0821555_r1,0.8344164319464628,44.08564873215162,58.799,61.08,15.71,184.57,0.9914,0821555.jpg,0526_6335,stage2a_spatial,contains
082155589_p1118,82,82171_082155589,82171_082155589_r1,1.1812524397323543,44.01762220726744,12.991,13.55,16.51,112.31,0.9715,082155589.jpg,0554_6326,stage2a_spatial,contains
08215572_p1119,82,82002_08215572,82002_08215572_r6,1.4757233389512776,44.06616819424506,22.29,23.253,16.54,165.54,0.9559,08215572.jpg,0577_6331,stage2a_spatial,contains
082155831_p1120,82,82136_082155831,82136_082155831_r3,1.4097199696080303,43.89764195585122,16.276,16.965,16.38,132.62,0.949,082155831.jpg,0572_6313,stage2a_spatial,contains
082155919_p1121,82,82170_082155919,82170_082155919_r3,0.9852616260482369,44.13715711664642,263.763,279.503,19.32,162.96,0.9876,082155919.jpg,0538_6340,stage2a_spatial,contains
082155919_p1122,82,82170_082155919,82170_082155919_r3,0.9853111297772162,44.13703777763337,402.542,426.563,19.32,162.96,0.9916,082155919.jpg,0538_6340,stage2a_spatial,contains
082155986_p1123,82,82136_082155986,82136_082155986_r3,1.42080598948729,43.89788830516238,20.491,22.077,21.85,233.19,0.9724,082155986.jpg,0573_6313,stage2a_spatial,contains
082155986_p1124,82,82136_082155986,82136_082155986_r3,1.4208813012946266,43.897823451094744,21.667,23.344,21.85,233.19,0.9755,082155986.jpg,0573_6313,stage2a_spatial,contains
082156077_p1125,82,82176_082156077,82176_082156077_r6,1.5362030995413896,43.964886384232855,3.324,3.411,12.98,172.74,0.9667,082156077.jpg,0582_6320,stage2a_spatial,contains
082156077_p1126,82,82176_082156077,82176_082156077_r3,1.5361340593452795,43.964881318707214,11.195,11.66,16.24,165.19,0.9733,082156077.jpg,0582_6320,stage2a_spatial,contains
